,ID,description,company size
78,https://de.linkedin.com/company/codes-webalytics-e.k.?trk=public_jobs_topcard_logo,"Adecco ist in 60 Ländern vertreten und zählt zu den zehn größten Arbeitgebern weltweit. Wir haben es zu unserer Aufgabe gemacht, eine Brücke zwischen Unternehmen und Menschen zu schlagen. In unseren verschiedenen Geschäftsbereichen, wie zum Beispiel Industrial und Office, konzentrieren wir uns auf die spezifische Personalentwicklung für unsere Kunden – vom Mittelständler bis zum internationalen Konzern. Kerndienstleistungen sind Arbeitnehmerüberlassung, Personalvermittlung, Inhouse Outsourcing, Consulting, OnSite Management sowie Arbeitsschutz und Prävention. Durch das hauseigene Personalentwicklungsprogramm „Adecco Career Up“ verfügen wir über eine außergewöhnliche Expertise in der Mitarbeiterqualifizierung. 

Als Tochterunternehmen der internationalen Adecco Gruppe mit Sitz in der Schweiz sind wir ein Teil des Weltmarktführers unter den Personaldienstleistern. Mit mehr als 5.100 Niederlassungen in allen Ländern und Regionen rund um den Globus bietet die Adecco Gruppe ein breites Spektrum an Personaldienstleistungen und verbindet täglich mehr als 700.000 Arbeitskräfte mit über 100.000 Unternehmen.


Sämtliche Bezeichnungen richten sich an beide Geschlechter.",10.001+ Beschäftigte
79,https://ch.linkedin.com/company/adecco?trk=public_jobs_topcard_logo,"WorkSmart: SPEZIALISIERT. ENGAGIERT.
Seit über 30 Jahren sind wir spezialisiert auf Direktvermittlung und Arbeitnehmerüberlassung für Fach- und Führungskräfte im kaufmännischen Bereich.

FÜR BEWERBER: JOB. KARRIERE. LEBEN.
Wir finden den passenden Job für Sie - für EINSTIEG. UMSTIEG. AUFSTIEG. 
Aktuelle Stellenangebote finden Sie hier bei LinkedIn oder auf unserer Internetseite

FÜR UNTERNEHMEN: TALENTE. PROFIS. TEAMPLAYER.
Gutes Personal - Ganz einfach. 
Ob Direktermittlung oder Arbeitnehmerüberlassung – WorkSmart ist der kompetente Ansprechpartner für Ihre Stellenbesetzung. 

30 JAHRE WorkSmart-Qualität: LEISTUNG. VERANTWORTUNG. SPIRIT.
WorkSmart bürgt für Mitarbeiter, deren Einsatzbereitschaft in jeder Hinsicht herausragend ist. Kontaktieren Sie uns, um mehr über WorkSmart und über unser Qualitätsversprechen zu erfahren!",201–500 Beschäftigte
80,https://de.linkedin.com/company/worksmart-de?trk=public_jobs_topcard_logo,"Storz - Ideen aus Chocolade 
Die Chr. Storz GmbH & Co. KG ist seit 1884 Hersteller von hochwertigen Vollmilchschokoladen- und Pralinenspezialitäten made in Germany. Chr. Storz beliefert den Großhandel, Fachgeschäfte, Einzelhandelsketten, C&C-Märkte, Gastronomie, Werbemärkte, Hotels, Kaufhäuser, etc. in mehr als 40 Ländern der Welt. Die kleinen massiven Schokoladenstücke reichen von traditionell bis modern. Das ganze Storz Sortiment ist Fairtrade bzw. UTZ zertifiziert. ",51–200 Beschäftigte
81,https://de.linkedin.com/company/storzchocolate?trk=public_jobs_topcard_logo,Fischer & Habel ist die Online Marketing Agentur für kleine und mittlere Unternehmen im DACH-Raum.,2–10 Beschäftigte
82,https://de.linkedin.com/company/fischerhabel?trk=public_jobs_topcard_logo,"Wir agieren bei der Deutschen Bahn mit über 338.000 Mitarbeitenden in 130 Ländern als einer der größten Anbieter von Mobilitäts- und Logistikdienstleistern weltweit. Dabei entwickeln wir mit unseren Mitarbeitenden innovative Projekte, um Infrastruktur und Verkehrsträger für Menschen und Güter auf der Schiene, der Straße, zu Wasser und in der Luft effizient zu steuern.

Deutschland braucht eine Starke Schiene! Dabei stellen wir als Unternehmen Deutsche Bahn AG ein inneres Anliegen in den Mittelpunkt: für das Klima, für die Menschen, für die Wirtschaft, für Europa. Das starke Wachstum unserer Kapazitäten im Personen- und Güterverkehr erfordert qualifizierte Mitarbeitende wie Dich! Wir werden allein in den nächsten Jahren über 100.000 neue Mitarbeiter einstellen und machen damit die Deutsche Bahn robuster, schlagkräftiger und moderner. Wir fokussieren uns auf das, was uns stark und erfolgreich macht.

Mehr Informationen zum Unternehmen Deutsche Bahn: www.deutschebahn.com
Mehr Informationen zur Deutschen Bahn als Arbeitgeberin: www.db.jobs
  Impressum & Datenschutz: www.deutschebahn.com/impressum-datenschutz",10.001+ Beschäftigte
83,https://de.linkedin.com/company/deutschebahn?trk=public_jobs_topcard_logo,"ReachAd is one of the leading companies in Europe in the field of digital marketing being both an independent online marketer, a full service and an online marketing agency for all areas of display advertising, email, mobile and performance marketing.
The expertise of internationally experienced specialists paired with the use of innovative technology guarantee the efficiency and the success of the development, management and distribution of global digital campaigns. ReachAd owns a private international network including an exclusive pool of publishers with a broad reach.",11–50 Beschäftigte
84,https://de.linkedin.com/company/reachad-gmbh?trk=public_jobs_topcard_logo,"Wir sind ein junges E-Commerce Unternehmen, welches asiatische Möbel , Kissen und noch einige andere spannende Eigenmarken vertreibt...",2–10 Beschäftigte
85,https://de.linkedin.com/company/asia-wohnstudio-gmbh?trk=public_jobs_topcard_logo,"Die Siemens AG (Berlin und München) ist ein führender internationaler Technologiekonzern, der seit mehr als 170 Jahren für technische Leistungsfähigkeit, Innovation, Qualität, Zuverlässigkeit und Internationalität steht. Das Unternehmen ist weltweit aktiv, und zwar schwerpunktmäßig auf den Gebieten intelligente Infrastruktur bei Gebäuden und dezentralen Energiesystemen sowie Automatisierung und Digitalisierung in der Prozess- und Fertigungsindustrie. Siemens verbindet die physische und digitale Welt — mit dem Anspruch, daraus einen Nutzen für Kunden und Gesellschaft zu erzielen. Durch Mobility, einem der führenden Anbieter intelligenter Mobilitätslösungen für den Schienen- und Straßenverkehr, gestaltet Siemens außerdem den Weltmarkt für den Personen- und Güterverkehr mit. Über die Mehrheitsbeteiligung an dem börsennotierten Unternehmen Siemens Healthineers gehört Siemens zudem zu den weltweit führenden Anbietern von Medizintechnik und digitalen Gesundheitsservices. Darüber hinaus hält Siemens eine Minderheitsbeteiligung an der seit dem 28. September 2020 börsengelisteten Siemens Energy, einem der weltweit führenden Unternehmen in der Energieübertragung und -erzeugung. 
Im Geschäftsjahr 2020, das am 30. September 2020 endete, erzielte der Siemens-Konzern einen Umsatz von 57,1 Milliarden Euro und einen Gewinn nach Steuern von 4,2 Milliarden Euro. Zum 30.09.2020 hatte das Unternehmen weltweit rund 293.000 Beschäftigte. Weitere Informationen finden Sie im Internet unter www.siemens.com.",10.001+ Beschäftigte
88,https://de.linkedin.com/company/aroundtownsa?trk=public_jobs_topcard_logo,"JOIN ist deine Chance, bei einem revolutionären und schnellwachsenden HR Tech Startup mit globaler Vision dabei zu sein. Mit einem fantastischen Tech Produkt und einem erfahrenen und passionierten Management Team wird JOIN aus dem Herzen Berlins entwickelt.

JOIN ist die Zukunft des Recruitings und befähigt dich, deine Traumkandidaten effizienter zu finden und einzustellen. Mit Killer Features wie Job Page Creation, Career Page Generation, automatischem Cross Channel Multi-Posting sowie Bewerbermanagement beschleunigt und vereinfacht JOIN deinen Recruitingprozess und reduziert gleichzeitig massiv die Kosten. Mit hunderten Firmenkunden, die bereits auf JOIN vertrauen, tausenden Kandidaten sowie substantiellem Funding ist JOIN herausragend positioniert, die HR Welt zu erobern.",51–200 Beschäftigte
92,https://de.linkedin.com/company/brueckner-servtec?trk=public_jobs_topcard_logo,"OPUS ONE Recruitment ist Ihr spezialisierter Personaldienstleister mit Hauptsitz in München. Der Name OPUS kommt aus dem lateinischen und bedeutet Arbeit. Rund um dieses Thema dreht es sich bei uns. OPUS ONE steht für erstklassigen Service im Bereich der Zeitarbeit und Personalvermittlung. Wir bieten nicht nur ansprechende Stellen für Bewerber, sondern werben auch qualifiziertes Personal für Unternehmen an. 2017 konnten wir auf das bisher erfolgreichste Jahr zurückblicken. Wir haben bis zu 150 externe Mitarbeiter beschäftigt und mehr als 150 Personalvermittlungen zur Direktanstellung durchgeführt. Für die Personalauswahl und Stellenbesetzungen beschäftigen wir 15 Professionals intern.
Für Sie heißt das, wir können Ihnen je nach Qualifikation mehrere Jobs präsentieren. Abhängig von der Situation im Kundenunternehmen stellen wir Sie direkt bei uns ein oder eröffnen Ihnen Möglichkeiten, den Arbeitsvertrag in Festanstellung zu erhalten. Alle Bewerber werden selbstverständlich zur Personalvermittlung berücksichtigt. Dabei ist das Verhältnis der zu besetzenden Stellen über Zeitarbeit und Personalvermittlung zu Gunsten der Festanstellung. Seit Beginn 2018 vermitteln wir erstmalig mehr Kandidaten direkt an den Kunden ohne eine vorangegangene Überlassung, was einen erfreulichen Trend darstellt. Darüber hinaus werden fast alle Mitarbeiter in Zeitarbeit beim Kundenbetrieb in eine feste Anstellung übernommen.

Werden Sie aktiv! Wir freuen uns darauf, Sie kennen zu lernen! Senden Sie Ihre aussagekräftigen Bewerbungsunterlagen (mit Angaben zu Ihrem Gehaltswunsch sowie Ihrem nächstmöglichen Eintrittstermin) an bewerbung@opusone.team. Gemeinsam finden wir heraus, ob die Richtige für Sie verfügbar ist und oder wir Ihnen außerdem noch andere Perspektiven anbieten können.

Für Fragen vorab steht Ihnen unser Recruiting zur Verfügung. Bitte wenden Sie sich an

Frau Kristina Schmidbauer
T. 089 890648-112
bewerbung@opusone.team",51–200 Beschäftigte
93,https://de.linkedin.com/company/opus-one-recruitment?trk=public_jobs_topcard_logo,"Die xpose360 (https://www.xpose360.de/) vereint die performancestärksten Kanäle im Online-Marketing-Mix unter einem Dach. Unser Team ist spezialisiert auf die Disziplinen SEO, PPC-Marketing, Performance- und Affiliate-Marketing, Online-Redaktion, Content-Marketing und UI/UX-Design. Für jeden Bereich stehen Ihnen ausgewiesene Experten zur Verfügung, die ein unschlagbares Team bilden. 
Neben unserem breitgefächerten Dienstleistungsangebot unterstützen wir auch verschiedene Online-Marketing-Fachveranstaltungen und entwickeln eigene Online-Marketing-Service-Tools. Einmal im Jahr laden wir zudem zu unserer inhouse Online-Marketing-Konferenz ""digital tomorrow"" (https://www.xpose360.de/agentur/digital-tomorrow/) in Augsburg ein. Sowohl für unsere Kunden als auch wichtigen Entscheider der Online-Marketing-Branche stehen dabei der Wissenstransfer und Networking-Gedanke klar im Fokus.

7 gute Gründe für xpose360
•	Internationale 360° Digital-Marketing-Agentur
•	Performancestärkste Kanäle unter einem Dach vereint
•	Kompetenz & Leidenschaft im E-Commerce
•	Leistungsstark und top ausgebildet brennt unser Team für Ihr Projekt
•	Agil, dynamisch und innovativ: wir bringen Sie voran
•	Hohes Maß an Professionalität durch stetige interne & externe Weiterbildung
•	Ausgezeichnet in dem, was wir tun: Inhaber zahlreicher Awards und Zertifizierungen

xpose360 Philosophie – Grundpfeiler unserer Arbeit
•	Proaktivität
•	Innovation
•	Qualität statt Quantität

Ausgezeichnete Qualität der xpose360
Internationale Auszeichnungen beweisen die umgesetzte Qualität der Digital-Marketing-Agentur. So gehören Qualitätszertifizierungen wie das BVDW-Zertifikat in den Bereichen SEO, SEA und Affiliate-Marketing. Ebenso gehört die Augsburger Agentur auch zum iBusiness Ranking der Top SEO- und Performance-Marketing-Agenturen. Seit der Gründung 2009 hat die xpose360 ein enormes Wachstum zurückgelegt und wurde dafür vom FOCUS als „Wachstumschampion 2018“ ausgezeichnet.",51–200 Beschäftigte
95,https://de.linkedin.com/company/newboxesgmbh?trk=public_jobs_topcard_logo,"PHOENIX Pharma Polska należy do Grupy PHOENIX, europejskiego lidera w świadczeniu zintegrowanych usług na rynku ochrony zdrowia.

* 152 centra dystrybucyjne 26 krajach
* w 12 krajach europejskich jest liderem w segmencie hurtu
* zaopatruje ponad 50,000 hurtowni w Europie
* blisko 9000 aptek w 15 krajach uczestniczących w autorskim programie partnerskim PHOENIX Pharmacy Partnership
* 136 000 000 pacjentów w aptekach rocznie
* oferuje ponad 140,000 artykułów w każdym kraju
* zatrudnia 34,145 pracowników
* w roku finansowym 2016/2017 przychód Grupy PHOENIX wyniósł 24.4 miliardy Euro",51–200 Beschäftigte
97,https://de.linkedin.com/company/w.-neudorff-gmbh-kg?trk=public_jobs_topcard_logo,"Die Siemens AG (Berlin und München) ist ein führender internationaler Technologiekonzern, der seit mehr als 170 Jahren für technische Leistungsfähigkeit, Innovation, Qualität, Zuverlässigkeit und Internationalität steht. Das Unternehmen ist weltweit aktiv, und zwar schwerpunktmäßig auf den Gebieten intelligente Infrastruktur bei Gebäuden und dezentralen Energiesystemen sowie Automatisierung und Digitalisierung in der Prozess- und Fertigungsindustrie. Siemens verbindet die physische und digitale Welt — mit dem Anspruch, daraus einen Nutzen für Kunden und Gesellschaft zu erzielen. Durch Mobility, einem der führenden Anbieter intelligenter Mobilitätslösungen für den Schienen- und Straßenverkehr, gestaltet Siemens außerdem den Weltmarkt für den Personen- und Güterverkehr mit. Über die Mehrheitsbeteiligung an dem börsennotierten Unternehmen Siemens Healthineers gehört Siemens zudem zu den weltweit führenden Anbietern von Medizintechnik und digitalen Gesundheitsservices. Darüber hinaus hält Siemens eine Minderheitsbeteiligung an der seit dem 28. September 2020 börsengelisteten Siemens Energy, einem der weltweit führenden Unternehmen in der Energieübertragung und -erzeugung. 
Im Geschäftsjahr 2020, das am 30. September 2020 endete, erzielte der Siemens-Konzern einen Umsatz von 57,1 Milliarden Euro und einen Gewinn nach Steuern von 4,2 Milliarden Euro. Zum 30.09.2020 hatte das Unternehmen weltweit rund 293.000 Beschäftigte. Weitere Informationen finden Sie im Internet unter www.siemens.com.",10.001+ Beschäftigte
100,https://dk.linkedin.com/company/ecco?trk=public_jobs_topcard_logo,"Impressum: www.somengo.de/impressum 
Datenschutz: www.somengo.de/datenschutz

Als unabhängige Agentur für Social Media Kommunikation unterstützen wir Unternehmen bei der Realisierung von Social Media Zielen. Dabei verfügen wir über langjährige Erfahrung bei der Planung und Steuerung von maßgeschneiderten Kampagnen. Mit einem strategischen Ansatz und ganzheitlichen Blick helfen wir, Potentiale zu erschließen und Fehler zu vermeiden.",11–50 Beschäftigte
101,https://de.linkedin.com/company/somengo-gmbh?trk=public_jobs_topcard_logo,"Paul Valentine ist eine internationale Fashion & Lifestyle Marke und gehört mit über einer Millionen Follower auf verschiedenen Social Media Kanälen zu den größten E-Commerce Unternehmen aus Deutschland.

Als eines der am schnellsten wachsenden E-Commerce Unternehmen bieten wir ein Arbeitsumfeld, mit Startup Atmosphäre, viel Eigenverantwortung und Leidenschaft.

Komm an Bord und überzeug Dich selbst!",51–200 Beschäftigte
102,https://de.linkedin.com/company/paulvalentine?trk=public_jobs_topcard_logo,,2–10 Beschäftigte
105,https://de.linkedin.com/company/office-people-personalmanagement-gmbh?trk=public_jobs_topcard_logo,"Die Westermann Gruppe gehört zu den großen deutschen Anbietern von Bildungsmedien. Ihre Geschichte beginnt mit dem Westermann Verlag, in dem 1883 der erste Diercke Weltatlas erschien. Bis heute ist der Diercke der am meisten genutzte Atlas für Schule, Studium und danach.

Inzwischen deckt die Westermann Gruppe den Bildungsmedienbedarf aller Fächer, Schulformen und Schulstufen für alle Bundesländer ab. Darüber hinaus bieten wir ein vielfältiges Medienprogramm für die vor- und außerschulische sowie die berufliche Bildung. Einer der größten deutschen Kinder- und Jugendbuchverlage, der Arena Verlag, gehört ebenfalls zur Westermann Gruppe. 

Weitere Verlage stellen Bildungsmedien speziell für den österreichischen und schweizerischen Markt her. Immer mehr Produkte der Westermann Gruppe finden inzwischen den Weg in internationale Märkte. In 35 Ländern spielen und lernen beispielsweise Kinder von 2 bis 13 Jahren mit unserem Lernsystem LÜK. Für den globalen Markt hat Westermann außerdem ein innovatives gamebasiertes Mathematik-Lernsystem für Schulen im Portfolio: Mangahigh.com.

Mit unseren Druckereien und Servicebetrieben gewährleisten wir die Herstellung und den Vertrieb unserer Medien, wir übernehmen diese Aufgaben aber auch für nationale und internationale Kunden.

Sie sind gespannt darauf, wie sich der Bildungsmarkt und das Lernen permanent weiterentwickeln und möchten diesen Prozess mit Ihren Ideen und Ihrem Know-how vorantreiben? Das freut uns! Denn unser Ziel ist es, die Entwicklung des Lernens entscheidend mitzugestalten. Bitte schauen Sie sich unsere Stellenangebote an. Ihrer Bewerbung sehen wir gern entgegen. 

Wir freuen uns auch über Autorinnen und Autoren, die nebenberuflich an der Entwicklung unserer Medien mitarbeiten möchten. Bei Interesse nehmen Sie gern unter bewerbung@westermanngruppe.de Kontakt mit uns auf.


Impressum: http://www.westermanngruppe.de/impressum/
Datenschutz: http://www.westermanngruppe.de/datenschutz/",1.001–5.000 Beschäftigte
106,https://de.linkedin.com/company/westermanngruppe?trk=public_jobs_topcard_logo,"Who we are
Coolblue is one of the largest online shops in the Netherlands & Belgium, and has only one goal: Making customers smile. Some smiles come easily, some take a little extra, but at Coolblue it's all in the details. We charge no shipping costs for our orders. We send our customers a text message as soon as their order has been packed and shipped. We answer all questions on Social Media within 30 minutes. Making customers happy is in our DNA.


Our people
In the last 16 years, Coolblue has grown into a company employing over 5.000 enthusiasts, who generate an annual turnover of 555 million Euros. Coolblue people are young – 27 years on average – extremely motivated and frankly, a bit odd. Struck with a good idea? We will give you the means and the opportunity to work on it. Based in our head office in Rotterdam, we work hard in small teams to improve our processes. Just a little better, every single day.


Our history
Coolblue was created in 1999 by Pieter, Paul & Bart, in one of those typical creative hotspots - a bar in Rotterdam. Three Business students who were fond of MP3 players decided to start their own web shop, with two goals in mind: to become millionaires and to create a company that other companies would see as an example regarding customer service. Within a couple of years Coolblue has turned into an award-winning company, praised for its surprising ways of amazing customers with their obsessive focus on service.",5.001–10.000 Beschäftigte
107,https://nl.linkedin.com/company/coolblue?trk=public_jobs_topcard_logo,OLA KALA® | Inscope21® | Tim Gabel® | & more. ,11–50 Beschäftigte
108,https://de.linkedin.com/company/g-in-gmbh?trk=public_jobs_topcard_logo,"Verivox – das Vergleichsportal seit über 20 Jahren.
Seit 1998 können Verbraucher mit Verivox einfach und schnell Tarife vergleichen und direkt zum für sie besten Anbieter wechseln. Wir zeigen tagesaktuell und übersichtlich günstige Angebote für Strom und Gas, Internet und Mobilfunk, Finanzen und Versicherungen. Darüber hinaus unterstützen wir unsere Kunden mit einem umfangreichen Ratgeber- und Kundenservice-Angebot dabei, die richtige Entscheidung beim Wechsel zu treffen.

Wir helfen Verbrauchern beim Sparen ...
Auf verivox.de haben bereits mehr als 8 Millionen Verbraucher einen neuen Anbieter gefunden und dabei über 2,1 Milliarden Euro gespart. Von unserer 20-jährigen Expertise profitieren vor allem unsere Kunden: Mehr als 500 Tarifexperten analysieren die verschiedenen Märkte und sorgen dafür, dass der Wechsel einfach, schnell und sicher funktioniert.

... unabhängig und transparent!

Wir stellen in unseren Tarifvergleichen den jeweiligen Markt objektiv und neutral dar. Für alle Anbieter gelten die gleichen, nachvollziehbaren Kriterien und strenge Verbraucherschutzrichtlinien.

STELLENANGEBOTE → https://www.verivox.de/karriere/stellenangebote/

IMPRESSUM → http://www.verivox.de/company/impressum/",201–500 Beschäftigte
109,https://de.linkedin.com/company/verivox-gmbh?trk=public_jobs_topcard_logo,"Hottinger Brüel & Kjær was founded in 2019, when HBM and Brüel & Kjær merged their activities into a new company. 

Both companies are market leaders in their respective disciplines – Brüel & Kjær in sound and vibration and HBM in reliability, durability, propulsion efficiency and weighing. Together, they cover the complete product physics domain. In technical terms, Brüel & Kjær is the frequency domain expert and HBM the time domain expert. 

HBK helps its customers reduce time-to-market by simultaneously performing tests, retrieving and analyzing data, aiding decision-making.",1.001–5.000 Beschäftigte
110,https://uk.linkedin.com/company/hbkworld-test-and-measurement?trk=public_jobs_topcard_logo,"REPA Deutschland ist Europas führender Händler für Ersatzteile in Großküche und Gastronomie. Wir halten 70.000 Artikel passend für die Geräte von mehr als 500 Herstellern ständig auf Lager. Unsere Kunden, allein in Deutschland über 7.500 Fachhändler, Reparaturdienstleister und Industrieunternehmen verlassen sich darauf: Teile, die Sie heute bestellen, können Sie morgen bereits einbauen.
Unser Ziel ist es, Ihnen den besten Ersatzteilservice zu bieten. Dafür betreiben wir ein hochmodernes Lager, unser Einkauf pflegt partnerschaftliche Beziehungen zu Herstellern in der ganzen Welt und das Auftrags-Team bearbeitet Ihre Bestellungen noch am selben Tag.

Großküchentechniker mit langjähriger Praxiserfahrung in Montage und Reparatur erstellen die qualitativ hochwertigsten und umfassendsten Kataloge und beraten Sie bei der Auswahl der richtigen Ersatzteile.

Über unseren Webshop und die GEV-App haben Sie immer Zugriff auf über 1 Mio. Artikel mit Farbbildern, technischen Details, Explosionszeichnungen, tagesaktuellen Preisen und Lieferzeiten. In unserer Unternehmenszentrale haben wir mit 5.500 m³ Lagerplatzvolumen genügend Platz für das umfangreichste Ersatzteilsortiment der Großküchentechnik in Europa.

Auf unseren schnellen, zuverlässigen und sicheren Versand vertrauen Kunden in allen Ländern der Welt.",201–500 Beschäftigte
111,https://de.linkedin.com/company/repa-deutschland?trk=public_jobs_topcard_logo,"JOIN ist deine Chance, bei einem revolutionären und schnellwachsenden HR Tech Startup mit globaler Vision dabei zu sein. Mit einem fantastischen Tech Produkt und einem erfahrenen und passionierten Management Team wird JOIN aus dem Herzen Berlins entwickelt.

JOIN ist die Zukunft des Recruitings und befähigt dich, deine Traumkandidaten effizienter zu finden und einzustellen. Mit Killer Features wie Job Page Creation, Career Page Generation, automatischem Cross Channel Multi-Posting sowie Bewerbermanagement beschleunigt und vereinfacht JOIN deinen Recruitingprozess und reduziert gleichzeitig massiv die Kosten. Mit hunderten Firmenkunden, die bereits auf JOIN vertrauen, tausenden Kandidaten sowie substantiellem Funding ist JOIN herausragend positioniert, die HR Welt zu erobern.",51–200 Beschäftigte
113,https://de.linkedin.com/company/inventio-projectpartner?trk=public_jobs_topcard_logo,"PHOENIX Pharma Polska należy do Grupy PHOENIX, europejskiego lidera w świadczeniu zintegrowanych usług na rynku ochrony zdrowia.

* 152 centra dystrybucyjne 26 krajach
* w 12 krajach europejskich jest liderem w segmencie hurtu
* zaopatruje ponad 50,000 hurtowni w Europie
* blisko 9000 aptek w 15 krajach uczestniczących w autorskim programie partnerskim PHOENIX Pharmacy Partnership
* 136 000 000 pacjentów w aptekach rocznie
* oferuje ponad 140,000 artykułów w każdym kraju
* zatrudnia 34,145 pracowników
* w roku finansowym 2016/2017 przychód Grupy PHOENIX wyniósł 24.4 miliardy Euro",51–200 Beschäftigte
118,https://www.linkedin.com/company/vertiv?trk=public_jobs_topcard_logo,"Der Karrieretag Familienunternehmen ist eine gemeinsame Initiative führender FamilienunternehmerInnen, des Entrepreneurs Club und der Stiftung Familienunternehmen. InhaberInnen und PersonalentscheiderInnen führender Familienunternehmen lernen hochqualifizierte Fach- und Führungskräfte kennen. Schirmherr ist der Bundeswirtschaftsminister.",2–10 Beschäftigte
119,https://de.linkedin.com/company/karrieretag-familienunternehmen?trk=public_jobs_topcard_logo,"Die DIS AG gehört zu den größten Personaldienstleistern Deutschlands. Als Marktführer in der Vermittlung von Fach- und Führungskräften haben wir uns auf die Geschäftsbereiche Finance, Industrie sowie Office & Management und IT spezialisiert. Wir stellen den Mensch in den Fokus. Wir sind so nah, wie Sie uns brauchen, und bieten die Qualität, die den Anforderungen entspricht. 
 
In unserem Netzwerk der Besten arbeiten rund 9.000 Mitarbeiter:innen in bundesweit rund 100 Niederlassungen. Durch unsere Spezialisierung auf vier Geschäftsbereiche bieten wir neue Karriereperspektiven in nahezu allen Berufsfeldern: Finance, Financial Services, Industrie, Office & Management und IT.  Mit unserer Innovationskraft sowie unserem Netzwerk vermitteln wir erfolgreich Fach- und Führungskräfte und setzen neue Maßstäbe in der Personaldienstleistung. 
 
Als Arbeitgeber gehören wir übrigens nicht nur zu den größten Personaldienstleistern Deutschlands, sondern auch zu den Besten. Das Great Place to Work® Institute hat uns bereits 17-mal als einer von „Deutschlands Besten Arbeitgebern“ ausgezeichnet. Unsere Mitarbeiter:innen und Bewerber:innen haben uns bei kununu mit überdurchschnittlichen 4,0 Punkten bewertet. Als Unternehmen entwickeln wir uns hierarchie- und teamübergreifend weiter und fördern die Vielfalt in unseren Teams. Tausende Menschen aus rund 160 Nationen erreichen und bieten täglich die Qualität, die uns erfolgreich macht – und sichern damit die Zukunft der DIS AG.
 
Kommen Sie ins Netzwerk der Besten! Werden Sie Teil unseres starken Teams oder finden Sie mit unserer Unterstützung den idealen Arbeitgeber für sich.

Übrigens: 1.501+ Nutzer:innen haben die DIS AG auf Google mit 5 Sternen bewertet!

Tauchen Sie ein in die Welt der DIS AG!

Website: https://www.dis-ag.com/
Xing: https://www.xing.com/pages/disag/ 
Facebook: https://www.facebook.com/DIS/?fref=ts
Instagram: https://www.instagram.com/dis ag /

Impressum: https://www.dis-ag.com/ueber-uns/impressum/
",5.001–10.000 Beschäftigte
120,https://de.linkedin.com/company/dis-ag?trk=public_jobs_topcard_logo,"PHOENIX Pharma Polska należy do Grupy PHOENIX, europejskiego lidera w świadczeniu zintegrowanych usług na rynku ochrony zdrowia.

* 152 centra dystrybucyjne 26 krajach
* w 12 krajach europejskich jest liderem w segmencie hurtu
* zaopatruje ponad 50,000 hurtowni w Europie
* blisko 9000 aptek w 15 krajach uczestniczących w autorskim programie partnerskim PHOENIX Pharmacy Partnership
* 136 000 000 pacjentów w aptekach rocznie
* oferuje ponad 140,000 artykułów w każdym kraju
* zatrudnia 34,145 pracowników
* w roku finansowym 2016/2017 przychód Grupy PHOENIX wyniósł 24.4 miliardy Euro",51–200 Beschäftigte
122,https://de.linkedin.com/company/internet-up?trk=public_jobs_topcard_logo,"Gewinne mehr Neukunden und bring Dein Angebot auf den Punkt / www.neomovie.de
Dein Angebot in 90 Sekunden erklärt!

Wir helfen Unternehmen mithilfe von kurzen Erklärvideos ihr Produkt oder Service verständlich zu erklären!

Erklärvideos liefern auf einfache Art und Weise die wichtigsten Informationen.

Sie bieten die Möglichkeit selbst komplexe Themen für jeden verständlich und unterhaltsam darzustellen. Und sie bleiben im Gedächtnis!

Durch den Einsatz von Erklärvideos können aus Besuchern nachweislich mehr Interessenten entstehen, was im nächsten Schritt auch die Zahl Deiner Kunden erhöht.

Laut verschiedener Studien ist die Conversion-Rate von Webseiten ist mit einem Video um bis zu 80 Prozent höher als ohne Bewegtbild.",2–10 Beschäftigte
123,https://de.linkedin.com/company/neomovie?trk=public_jobs_topcard_logo,"tpojobs-aktuell.de ist das Jobportal der Unternehmensfamilie Müller Medien und weiteren Partnerunternehmen aus der Medienbranche.

In Zusammenarbeit mit renommierten Unternehmen bieten wir fundierte Ausbildungswege und interessante Positionen im Vertrieb, Online/Marketing, IT und weiteren spannenden Bereichen.
Wir freuen uns auf Ihren Besuch unter www.topjobs-aktuell.de.
",201–500 Beschäftigte
125,https://de.linkedin.com/company/eurobaustoff-handelsgesellschaft-mbh-&-co.-kg?trk=public_jobs_topcard_logo,"ReachAd is one of the leading companies in Europe in the field of digital marketing being both an independent online marketer, a full service and an online marketing agency for all areas of display advertising, email, mobile and performance marketing.
The expertise of internationally experienced specialists paired with the use of innovative technology guarantee the efficiency and the success of the development, management and distribution of global digital campaigns. ReachAd owns a private international network including an exclusive pool of publishers with a broad reach.",11–50 Beschäftigte
127,https://de.linkedin.com/company/brandlift-gmbh?trk=public_jobs_topcard_logo,"BrandLift wurde im Jahr 2018 gegründet und hat sich rasch zum heutigen Companybuilder für digitale Brands und Personenmarken, mit den Spezialisierungen für Online-Marketing, Social Media und PR, entwickelt. Der Fokus liegt darauf, in den Bereichen E-Learning und E-Commerce, die reichweitenstärksten Marken in verschiedensten Märkten aufzubauen und zu etablieren.",11–50 Beschäftigte
