,Date,Company,Title,Location,Link
107,2023-05-03,Fraunhofer Karriere,Wissenschaftliche*r Mitarbeiter*in im Bereich Konstruktion / Entwicklung,Karlsruhe,https://de.linkedin.com/jobs/view/wissenschaftliche-r-mitarbeiter-in-im-bereich-konstruktion-entwicklung-at-fraunhofer-karriere-3595935560?refId=%2FF9rOaAhMWv5J0wDiOEOnQ%3D%3D&trackingId=H5IwMtMx%2Fe7pJim4uVWroQ%3D%3D&position=9&pageNum=10&trk=public_jobs_jserp-result_search-card
108,2023-05-05,DEKRA Arbeit Group,Zerspanungsmechaniker (m/w/d),Pforzheim,https://de.linkedin.com/jobs/view/zerspanungsmechaniker-m-w-d-at-dekra-arbeit-group-3594431674?refId=UFn2hY%2BKtRt7JSqdHmLydQ%3D%3D&trackingId=njNPb5%2BfD2bs8YylRTOtrQ%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card
109,2023-04-22,Römer Orthopädie- Schuh- u. Rehatechnik Sanitätshaus,Orthopädietechnik-Mechaniker,Herxheim bei Landau (Pfalz),https://de.linkedin.com/jobs/view/orthop%C3%A4dietechnik-mechaniker-at-r%C3%B6mer-orthop%C3%A4die-schuh-u-rehatechnik-sanit%C3%A4tshaus-3580908786?refId=lgrSQn1SR14Wa2KAusW0Qg%3D%3D&trackingId=O9bPg%2BbxDqgrHiFMwAu%2BCQ%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card
110,2023-05-04,MEINDENTIST-Gruppe,Digital affiner Zahntechniker:in ZT (all genders),Berlin,https://de.linkedin.com/jobs/view/digital-affiner-zahntechniker-in-zt-all-genders-at-meindentist-gruppe-3593202364?refId=%2FF9rOaAhMWv5J0wDiOEOnQ%3D%3D&trackingId=Q6u22cXl5GFb%2BS0662qr%2Fw%3D%3D&position=18&pageNum=10&trk=public_jobs_jserp-result_search-card
111,2023-04-28,Fraunhofer IGCV,ABSCHLUSSARBEIT / HIWI: ADDITIVE FERTIGUNG VON HOCHLEISTUNGSWERKSTOFFEN,Augsburg,https://de.linkedin.com/jobs/view/abschlussarbeit-hiwi-additive-fertigung-von-hochleistungswerkstoffen-at-fraunhofer-igcv-3465530962?refId=UFn2hY%2BKtRt7JSqdHmLydQ%3D%3D&trackingId=ruCGWWWj5Z6z1%2BOzG92byw%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card
112,2023-04-27,Randstad Deutschland,Qualitätsprüfer (m/w/d),Willich,https://de.linkedin.com/jobs/view/qualit%C3%A4tspr%C3%BCfer-m-w-d-at-randstad-deutschland-3583504433?refId=uGmbgAvJsh6o8l%2BxbVmz%2FQ%3D%3D&trackingId=eKy01cxF9qoafp8lFUeyfQ%3D%3D&position=8&pageNum=16&trk=public_jobs_jserp-result_search-card
113,2023-04-27,ELOPRINT - Prüfadapter,"Praktikum CAD Konstruktion und 3D-Druck für Studenten, Beginn 01.09.2023",Esslingen am Neckar,https://de.linkedin.com/jobs/view/praktikum-cad-konstruktion-und-3d-druck-f%C3%BCr-studenten-beginn-01-09-2023-at-eloprint-pr%C3%BCfadapter-3589270997?refId=WcYuFnpdXDeHbymBF0khgg%3D%3D&trackingId=4h7EgXdFKaGEA7yNp5DCQA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
114,2023-04-27,VERMOP Salmon GmbH,Industriemechaniker für Prototypenbau (m/w/d),Gilching,https://de.linkedin.com/jobs/view/industriemechaniker-f%C3%BCr-prototypenbau-m-w-d-at-vermop-salmon-gmbh-3585564369?refId=phBGpmgMXPWlN%2FUC9FO4vQ%3D%3D&trackingId=cjLFpdeL0fcsXx0i05upJQ%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card
115,2023-05-02,Trindo Digitalmanufaktur GmbH,Praxissemester 3D Druck - Maschinenbau / CAD (m/w/d),Planegg,https://de.linkedin.com/jobs/view/praxissemester-3d-druck-maschinenbau-cad-m-w-d-at-trindo-digitalmanufaktur-gmbh-3598152646?refId=WcYuFnpdXDeHbymBF0khgg%3D%3D&trackingId=JFbysZVQS0ZcAie%2ByGjWFA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
116,2023-04-03,OPTIMA packaging group GmbH,Praxissemester im Bereich 3D-Druck Center - Start zum Wintersemester 2023,Schwäbisch Hall,https://de.linkedin.com/jobs/view/praxissemester-im-bereich-3d-druck-center-start-zum-wintersemester-2023-at-optima-packaging-group-gmbh-3590292694?refId=phBGpmgMXPWlN%2FUC9FO4vQ%3D%3D&trackingId=nLn4DcoSnJcvG1YFe6%2BBmw%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card
117,2023-05-01,Donaldson Filtration Deutschland GmbH,Vertriebsingenieur Rauchabsaugung - Key Account Management / Home Office (m/w/d),Haan,https://de.linkedin.com/jobs/view/vertriebsingenieur-rauchabsaugung-key-account-management-home-office-m-w-d-at-donaldson-filtration-deutschland-gmbh-3598181714?refId=DPJhLDMuwAOI7MizICjKnA%3D%3D&trackingId=k50nbgEauKWLofCbYYeg1g%3D%3D&position=6&pageNum=18&trk=public_jobs_jserp-result_search-card
118,2023-04-04,Schunk Group,Ausbildung zum Industriekeramiker (m/w/d),Willich,https://de.linkedin.com/jobs/view/ausbildung-zum-industriekeramiker-m-w-d-at-schunk-group-3590069754?refId=ZgZJ4bmbYb%2FIznYUD%2B8RTQ%3D%3D&trackingId=tFcepMKzVScuQQ6d6xIM%2BQ%3D%3D&position=12&pageNum=19&trk=public_jobs_jserp-result_search-card
119,2023-05-05,DEKRA Arbeit Group,Mechatroniker (m/w/d),Renningen,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-dekra-arbeit-group-3594433555?refId=At3kTRqxAB5fpwdYRZerKw%3D%3D&trackingId=eqocy0sjlsdg1OreYYQ9wA%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card
120,2023-03-30,Reverse,SENIOR SALES ENGINEER (W/M/D),Heimsheim,https://de.linkedin.com/jobs/view/senior-sales-engineer-w-m-d-at-reverse-3584473970?refId=%2FF9rOaAhMWv5J0wDiOEOnQ%3D%3D&trackingId=HafsiV2qkayMNYgGWDx3Xw%3D%3D&position=17&pageNum=10&trk=public_jobs_jserp-result_search-card
121,2023-05-02,expertum Gruppe,Industriemechaniker (m/w/d) 3D Druck,Erlangen,https://de.linkedin.com/jobs/view/industriemechaniker-m-w-d-3d-druck-at-expertum-gruppe-3592713876?refId=At3kTRqxAB5fpwdYRZerKw%3D%3D&trackingId=WvZNGbvYCzEAQll4CSSNGg%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card
122,2023-05-01,Donaldson Filtration Deutschland GmbH,Vertriebsingenieur Rauchabsaugung - Key Account Management / Home Office (m/w/d),Duisburg,https://de.linkedin.com/jobs/view/vertriebsingenieur-rauchabsaugung-key-account-management-home-office-m-w-d-at-donaldson-filtration-deutschland-gmbh-3598180704?refId=DPJhLDMuwAOI7MizICjKnA%3D%3D&trackingId=TK%2Fz3fO2K0SRzgKm945FfA%3D%3D&position=19&pageNum=18&trk=public_jobs_jserp-result_search-card
123,2023-04-12,ARBURG GmbH + Co KG,Versuchsingenieur (m/w/d) Additives Fertigungsverfahren,Loßburg,https://de.linkedin.com/jobs/view/versuchsingenieur-m-w-d-additives-fertigungsverfahren-at-arburg-gmbh-%2B-co-kg-3584581475?refId=UFn2hY%2BKtRt7JSqdHmLydQ%3D%3D&trackingId=4%2FaGlD92HyZMIJ0NwjrATw%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card
